emp_no,last_name,first_name,dept_no,dept_name
272089,Makrucki,Reuven,d005,Development
271915,Anandan,Zhenbing,d005,Development
271918,Cronau,Giri,d005,Development
271942,Borstler,Uta,d005,Development
272094,Mamelak,Uli,d007,Sales
271969,Heystek,Ranan,d005,Development
272104,Koshino,Paris,d005,Development
271976,Kuhnemann,Mary,d007,Sales
271980,Angel,Shigenori,d007,Sales
272109,Famili,Kellyn,d007,Sales
272118,Ertl,Shigehiro,d005,Development
271997,Koshiba,Werner,d007,Sales
272119,Businaro,Akhilish,d005,Development
272146,Tramer,Tommaso,d005,Development
272009,Woycyznski,Deborah,d005,Development
272309,Waeselynck,Tadahiro,d005,Development
272317,Luga,Zhiguo,d007,Sales
272188,Luck,Vasilii,d007,Sales
272322,DuCasse,Shrikanth,d005,Development
272214,Alpin,Yurij,d005,Development
272324,Feinberg,Toshiko,d007,Sales
272344,Vesna,Mamdouh,d007,Sales
272228,Stanger,Miquel,d005,Development
272230,Peternell,Kwangsub,d005,Development
272239,Falster,Weiwu,d005,Development
272241,Litzkow,Zorica,d005,Development
272251,Grospietsch,Larisa,d005,Development
272296,Bennet,Duro,d005,Development
272372,Tsunoo,Bernice,d005,Development
272463,Ranka,Constantijn,d007,Sales
272400,Andreotta,Nishit,d007,Sales
272486,Gide,Anneke,d005,Development
272418,Versino,Golgen,d007,Sales
272498,Keohane,Mansur,d005,Development
272502,Wiegley,Uwe,d005,Development
272438,Litecky,Tonia,d007,Sales
272520,Gomatam,Shigehito,d005,Development
272625,Roccetti,Hitomi,d007,Sales
272538,Hiroyama,Masoud,d007,Sales
272541,Bade,Arie,d007,Sales
272543,Karunanithi,Feiyu,d005,Development
272544,Malinowski,Yefim,d007,Sales
272550,Cmelik,Katsuyuki,d005,Development
272555,Birnbaum,Atreye,d005,Development
272575,Pfau,Iara,d005,Development
272577,Glinert,Mark,d005,Development
272631,Liesche,Jianhua,d005,Development
272637,Greibach,Remzi,d007,Sales
272726,Eppinger,Marsha,d007,Sales
272648,Belinskaya,Jungsoon,d005,Development
272727,Shiratori,Adam,d005,Development
272653,Bernardinello,Mack,d005,Development
272657,Rusmann,Vincent,d005,Development
272670,Schmittgen,Shigeichiro,d007,Sales
272763,Zambonelli,Heekeun,d005,Development
272766,Kilgore,Bodh,d005,Development
272681,Matheson,Jaewon,d007,Sales
272780,Lemarechal,Neven,d007,Sales
272781,Shinomoto,Kwan,d005,Development
272685,Trachtenberg,Emdad,d007,Sales
272693,Douceur,Shichao,d005,Development
272704,Laurillard,Noritoshi,d005,Development
272712,Heering,Utpal,d005,Development
272816,Litvinov,Gita,d007,Sales
272818,Eiron,Mong,d005,Development
272873,Thibadeau,Vitaly,d005,Development
272832,Zizka,Nahid,d005,Development
272848,Silva,Kazuhira,d007,Sales
272861,Angelopoulos,Gonzalo,d005,Development
272897,Erde,Gila,d007,Sales
272930,Hoogerwoord,Sasan,d007,Sales
273015,Blokdijk,Parviz,d007,Sales
273032,Miyakawa,Jongsuk,d005,Development
272943,Gewali,Temple,d007,Sales
272947,Basawa,Kirk,d007,Sales
273067,Barinka,Matk,d007,Sales
272958,Chepyzhov,Marc,d005,Development
272975,Armand,Sungwon,d005,Development
273083,Vitiello,Kazuhito,d005,Development
273002,Middleton,Guiseppe,d005,Development
273108,Murtafg,Zhiguo,d005,Development
273129,Whitcomb,Sumant,d007,Sales
273177,Eickenmeyer,Shao,d005,Development
273138,Rebaine,Mizuhito,d007,Sales
273144,Leivant,Vasilii,d007,Sales
273298,Claffy,Gennady,d005,Development
273198,Conti,Martijn,d005,Development
273304,Melichar,Conrado,d005,Development
273326,Gulik,Aksel,d007,Sales
273201,Molenkamp,Feipei,d005,Development
273225,Zolotykh,Jeong,d005,Development
273367,Munawer,Shalesh,d005,Development
273234,Pettis,Moto,d005,Development
273255,Haumacher,Neven,d005,Development
273400,Hegner,Berni,d005,Development
273293,Gornas,Koldo,d005,Development
273429,Lovengreen,Abdulah,d005,Development
273578,Saoudi,Giao,d007,Sales
273596,Schwartzburd,Wuxu,d005,Development
273448,Fairtlough,DAIDA,d005,Development
273601,Seiwald,Anwar,d005,Development
273617,Nyanchama,Theron,d007,Sales
273477,Validov,Shaowen,d005,Development
273631,Perfilyeva,Richara,d007,Sales
273658,Lipner,Jaana,d007,Sales
273532,Bonifati,Sivanarayana,d007,Sales
273547,Melichar,Mohammed,d005,Development
273718,Nitto,Padma,d005,Development
273561,McAffer,Susanne,d005,Development
273563,Ohori,Shaz,d005,Development
273565,Billawala,DeForest,d005,Development
273568,Kilgore,Mizuhito,d007,Sales
273721,Wegerle,Kazuhisa,d007,Sales
273723,Llado,Basem,d005,Development
273867,Leaver,Arch,d005,Development
273740,Cannata,Youpyo,d007,Sales
273742,Armand,Rildo,d005,Development
273878,Cannard,Subhada,d007,Sales
273754,Chartres,Kristin,d007,Sales
273881,Klerer,Stamatina,d005,Development
273771,Perri,Sudhanshu,d005,Development
273894,Giaccio,Shalesh,d007,Sales
273778,Landherr,Maik,d007,Sales
273783,Vesna,Geoffrey,d005,Development
273933,Parfitt,Sreenivas,d007,Sales
273795,Lorho,Jianhao,d005,Development
273798,Gyimothy,Katsuo,d005,Development
273831,Farrar,Kousuke,d007,Sales
273941,Janocha,Wonhee,d005,Development
273952,Braccini,Nahla,d005,Development
273848,Brodal,Yolla,d005,Development
273964,Ratnaker,Nathan,d005,Development
273987,Halloran,Emran,d005,Development
274017,Fortenbacher,Mona,d007,Sales
273997,Braunschweig,Yechiam,d007,Sales
274152,Krupka,KayLiang,d005,Development
274052,Hempstead,Monique,d005,Development
274168,Clouatre,Kensyu,d005,Development
274084,Luon,Bernice,d005,Development
274087,Olano,Mari,d005,Development
274181,Fortenbacher,Yechezkel,d007,Sales
274106,Herber,Leon,d007,Sales
274197,Randi,Geoffrey,d007,Sales
274119,Narwekar,Hugo,d005,Development
274202,Christ,Guoxiang,d005,Development
274251,Kadhim,Heon,d007,Sales
274290,Birke,Tsuneo,d005,Development
274319,Gammage,Sanjay,d005,Development
274348,Siksek,Cheong,d005,Development
274360,Oskamp,Shuzo,d005,Development
274254,Saoudi,Sushant,d005,Development
274272,Conia,Persi,d005,Development
274380,Motley,Christoper,d007,Sales
274397,Wendorf,Rimli,d007,Sales
274278,Oberman,Horward,d005,Development
274413,Valtorta,Stamatina,d005,Development
274282,Bernatsky,Saeko,d007,Sales
274574,Bharadwaj,Chirstian,d007,Sales
274585,Itzfeldt,Aleksandar,d007,Sales
274436,Zockler,Brewster,d007,Sales
274441,Denis,Marla,d007,Sales
274625,Assaf,Fatemeh,d007,Sales
274463,Glowinski,Uli,d005,Development
274468,Gurbaxani,Gaurav,d007,Sales
274473,Bhattacharjee,Rutger,d005,Development
274627,Cooke,Ibibia,d005,Development
274645,Liedekerke,Yannis,d005,Development
274492,Zeilberger,Malu,d007,Sales
274496,Boguraev,Danae,d005,Development
274683,Strooper,Elrique,d005,Development
274508,Vickson,Rosli,d007,Sales
274511,Pews,Stafford,d005,Development
274534,McClurg,Freyja,d005,Development
274543,Marrakchi,Teruyuki,d007,Sales
274696,Armand,Hailing,d005,Development
274554,Rattan,Sakthirel,d005,Development
274563,Serre,Masaki,d005,Development
274701,Thummel,Yuping,d005,Development
274704,Rothe,Masanao,d007,Sales
274706,Thimonier,Xiaoqiu,d007,Sales
274856,Weedman,Fayez,d007,Sales
274735,Haldar,Noritoshi,d007,Sales
274875,Erbe,Teruyuki,d005,Development
274742,Demos,Sadok,d005,Development
274743,Driscoll,Irena,d007,Sales
274754,Peternell,Eberhardt,d005,Development
274903,Crooks,Fusako,d007,Sales
274761,Milicia,Jianwen,d005,Development
274785,Krohn,Sandeepan,d007,Sales
274904,Auria,Makato,d005,Development
274910,Braccini,Parke,d007,Sales
274927,Delgrande,Amstein,d005,Development
274809,Jayawardene,Taiji,d005,Development
274816,Minakawa,Shigehiro,d007,Sales
274932,Schmiedel,Mikhail,d007,Sales
274833,Krohm,Chikako,d005,Development
274971,Kitsuregawa,Alper,d005,Development
274845,Schaad,Satoru,d005,Development
274980,Slobodova,Sahrah,d007,Sales
274983,Gecsel,Shahab,d005,Development
275001,Mitina,Katsuo,d007,Sales
274984,Marshall,Tesuya,d007,Sales
274991,Gide,Xinyu,d007,Sales
275011,Wallrath,Leen,d007,Sales
275022,Yoshimura,Lansing,d007,Sales
275144,Varman,Taegyun,d005,Development
275181,Kriebel,Yuchang,d005,Development
275070,Maccarone,Yongdong,d005,Development
275074,Akaboshi,Eran,d005,Development
275083,Kopetz,Pranjal,d005,Development
275190,Lanphier,Phuoc,d007,Sales
275088,Kieras,Hilary,d005,Development
275194,Shobatake,Doowon,d005,Development
275225,Luce,Mong,d007,Sales
275110,McConalogue,Pradeep,d005,Development
275120,Aamodt,Jaideep,d007,Sales
275257,Yavatkar,Kasidit,d005,Development
275283,Ozery,Xiaopeng,d005,Development
275285,Aingworth,Mana,d005,Development
275288,Sommen,Sadegh,d007,Sales
275449,Lambe,Ronghao,d005,Development
275296,Francisci,Halsur,d005,Development
275319,Vadhan,Mani,d007,Sales
275337,Matzke,Ortrud,d005,Development
275367,Hebert,Maren,d007,Sales
275460,Egerstedt,Zine,d005,Development
275466,Puoti,Danco,d005,Development
275386,Lortz,Parke,d007,Sales
275477,Vigier,Prasadram,d005,Development
275394,Karner,Ferdinand,d005,Development
275479,Ratnakar,Georgi,d007,Sales
275504,Bahi,Aluzio,d005,Development
275421,Cooley,King,d007,Sales
275533,Muhling,Takanari,d007,Sales
275570,Streit,Masaru,d005,Development
275739,Snyers,Patricio,d007,Sales
275588,Peak,Xumin,d005,Development
275593,Androutsos,Jaques,d005,Development
275599,Cichocki,Toshimi,d005,Development
275603,Rehfuss,Siddarth,d005,Development
275620,Yetim,Arunas,d005,Development
275622,Emiris,Ennio,d005,Development
275639,Claffy,Kasturi,d007,Sales
275751,Restivo,Pohua,d007,Sales
275675,Shanbhogue,Hitomi,d005,Development
275755,Comyn,Yagil,d007,Sales
275767,Varker,Uinam,d007,Sales
275692,Soloway,Arfst,d007,Sales
275792,Camarinopoulos,Martine,d005,Development
275703,Unni,Panayotis,d005,Development
275798,Gente,Anneke,d005,Development
275851,Glowinski,Panayotis,d007,Sales
275803,Erdmenger,Jaroslava,d005,Development
275854,Kavraki,Szabolcs,d005,Development
275809,Karlin,Leni,d005,Development
275865,Fritzsche,Joydip,d005,Development
275847,Streng,Fay,d005,Development
275880,Picaronny,Geraldo,d007,Sales
275908,Ratnaker,Bodo,d005,Development
276006,Iisaku,Gurbir,d007,Sales
275930,Rosis,Nagui,d005,Development
275947,Shinomoto,Dinah,d005,Development
275954,Luan,Shahid,d005,Development
276010,Baig,Khoa,d005,Development
275964,Shrader,Dines,d005,Development
276044,Whitcomb,Atreye,d005,Development
275980,Ponthieu,Mostafa,d007,Sales
275988,Kamber,Teiji,d007,Sales
276046,Hartvigsen,Sanjai,d007,Sales
276053,Lyonns,True,d007,Sales
276058,Tchuente,Shiv,d005,Development
276143,Hedayat,Vishv,d007,Sales
276153,Copas,Kazuhito,d007,Sales
276173,Krychniak,Snehasis,d005,Development
276177,Rettelbach,Augustine,d005,Development
276178,Gerlach,Jacqueline,d005,Development
276179,Matteis,Stein,d005,Development
276063,Khalil,Tsvetan,d005,Development
276072,Bael,Youjian,d007,Sales
276079,Brlek,Jessie,d007,Sales
276089,Goldhammer,Achilleas,d005,Development
276240,Kitsuregawa,Aamod,d005,Development
276091,Halevi,Szabolcs,d007,Sales
276258,Denis,Ulf,d007,Sales
276451,Riefers,Xiaoqiu,d007,Sales
276273,Kushnir,Anyuan,d005,Development
276289,Gilg,Yuchang,d007,Sales
276314,Demke,Evgueni,d005,Development
276327,Kadhim,Lijie,d005,Development
276455,Awdeh,Remko,d007,Sales
276468,DuCasse,Rosalie,d007,Sales
276344,Vieri,Mana,d005,Development
276475,Passino,Susanne,d005,Development
276359,Soicher,Honesty,d005,Development
276360,Gerlach,Berry,d005,Development
276370,Menhoudj,Kshitij,d005,Development
276484,Flasterstein,Limsoon,d005,Development
276494,Ermel,Xiaopeng,d005,Development
276389,Hofman,Van,d007,Sales
276502,Segond,Indrajit,d007,Sales
276515,Granlund,Hercules,d007,Sales
276416,Ishibashi,Moon,d007,Sales
276517,Matzke,Kitty,d005,Development
276531,Litvinov,Michaela,d007,Sales
276722,Verhoeff,Uzi,d007,Sales
276576,McClurg,Guadalupe,d007,Sales
276578,Luff,Sibyl,d007,Sales
276612,Rothe,Xuejia,d005,Development
276632,Menyhert,Otmar,d007,Sales
276741,Colorni,Ramya,d005,Development
276633,Birdsall,Shin,d007,Sales
276648,Tetzlaff,Mokhtar,d007,Sales
276766,Axelband,Mircea,d007,Sales
276657,Wrigley,Reinhold,d007,Sales
276670,Hegner,Vasilis,d005,Development
276768,Chinal,Barry,d007,Sales
276683,Shackel,Jingling,d005,Development
276685,Piveteau,Pradeep,d007,Sales
276781,Merle,Atreye,d005,Development
276800,Remmele,Honglan,d007,Sales
276837,Farrag,Gina,d005,Development
276844,Peltason,Elzbieta,d007,Sales
276850,Belinskaya,Malu,d007,Sales
276854,Rattan,Kamran,d005,Development
276993,Macedo,Rasikan,d005,Development
276890,Katalagarianos,Tamiya,d005,Development
277019,Cherinka,Toshimi,d007,Sales
276918,Garnham,Yongqiao,d005,Development
277029,Bade,Fumiyo,d005,Development
276954,Matteis,Shahaf,d007,Sales
277033,Thorelli,Paloma,d005,Development
276961,Birnbaum,Tomoyuki,d005,Development
277038,Oberman,Ottavia,d005,Development
277276,Figueira,Marsha,d005,Development
276971,Kropp,Abdulah,d005,Development
276981,Perfilyeva,Danai,d005,Development
277127,Luby,Kirk,d005,Development
277130,Passino,Bojan,d007,Sales
277144,Munck,Vishv,d007,Sales
277153,Lindenbaum,Giap,d005,Development
277187,Shinomoto,Arlette,d007,Sales
277281,Lieberherr,Shahar,d005,Development
277290,Kalefeld,Masali,d005,Development
277205,Pokrovskii,Candida,d005,Development
277302,Shokrollahi,Rosli,d005,Development
277328,Yurek,Mooi,d005,Development
277235,Ashish,Ayakannu,d007,Sales
277248,Erni,Barna,d007,Sales
277252,Gurbaxani,Sampalli,d005,Development
277331,Ghalwash,Uno,d005,Development
277351,Ramsey,JiYoung,d005,Development
277358,Brizzi,Sahrah,d005,Development
277361,Nilsson,Cedric,d005,Development
277418,Terekhov,Kasidit,d005,Development
277376,Unno,Indrajit,d007,Sales
277580,Schaar,Jaques,d005,Development
277473,Azevdeo,Petter,d007,Sales
277501,Lupu,Sastry,d005,Development
277503,Gomatam,Eberhardt,d007,Sales
277588,Guerreiro,Kensei,d007,Sales
277523,Fabrizio,Yuqun,d005,Development
277608,Pettis,Vasilis,d007,Sales
277612,Flowers,Lokesh,d007,Sales
277633,Solares,Rimli,d007,Sales
277707,Muntz,Oguz,d005,Development
277655,Setia,Kien,d005,Development
277661,Bednarek,Hilari,d005,Development
277695,Baaleh,Panayotis,d005,Development
277745,Suppi,Fay,d007,Sales
277764,Schaap,Ferdinand,d005,Development
277784,Pfau,Jacqueline,d005,Development
277853,Bale,Manibrata,d007,Sales
277788,Syang,Zijian,d005,Development
277789,Aloisi,Katsuyuki,d005,Development
277804,Kolvik,Chikara,d005,Development
277854,Levergood,Shem,d005,Development
277886,Yeung,Vishv,d005,Development
277909,Boyle,Supot,d005,Development
277916,Cullers,Satoru,d005,Development
277996,Straney,Naftaly,d007,Sales
278003,Melichar,Mohit,d005,Development
277928,Pettey,Uma,d005,Development
278008,Merle,Krassimir,d007,Sales
278024,Sridhar,Guangming,d007,Sales
277932,Xiaoshan,Rimli,d005,Development
278031,Chandrasekhar,Marco,d007,Sales
277954,Gornas,Maren,d007,Sales
278053,Heystek,Bernardo,d005,Development
278058,Gide,Gao,d005,Development
277965,Murillo,Luigi,d007,Sales
278065,Bade,Shigehito,d005,Development
278134,Crouzet,Sorina,d007,Sales
278095,Merel,Nagui,d007,Sales
278112,Ginneken,Paddy,d007,Sales
278139,Merli,Susanna,d005,Development
278181,Foong,Selwyn,d005,Development
278290,Millington,Shigeaki,d005,Development
278353,Kalsbeek,Junichi,d007,Sales
278360,Bottner,Gregory,d007,Sales
278189,Gunderson,Yinlin,d005,Development
278379,Braunmuhl,Iara,d005,Development
278215,Zaccaria,Ottavia,d007,Sales
278232,Sanella,Krassimir,d007,Sales
278413,Fasbender,Seshu,d005,Development
278608,Angel,Reuven,d005,Development
278486,Maraist,Aiichiro,d007,Sales
278495,Erdi,Gilbert,d005,Development
278508,Improta,Mansur,d007,Sales
278519,Reinhart,Akhilish,d005,Development
278524,Highland,Shichao,d005,Development
278619,Denis,Malu,d007,Sales
278541,Chaudhuri,Yuichiro,d005,Development
278644,Azevdeo,Muzhong,d005,Development
278860,Emiris,Fay,d005,Development
278696,Melichar,Mara,d007,Sales
278727,Beutelspacher,Shakhar,d005,Development
278736,Glinert,Shahar,d007,Sales
278743,Reutenauer,Poornachandra,d005,Development
278763,Iisaka,Kiyokazu,d005,Development
278764,Lueh,Koichi,d007,Sales
278886,Escriba,Divier,d007,Sales
278768,Oxman,Koichi,d005,Development
278918,DiGiano,Sadun,d005,Development
278806,Erdmenger,Kwee,d005,Development
278825,Delgrossi,Jiakeng,d005,Development
278828,Rosin,Stabislas,d005,Development
278938,Cesareni,Laurentiu,d005,Development
278954,Gerlach,Gritta,d005,Development
278993,Peha,Monique,d005,Development
278995,Dalton,Shigehiro,d007,Sales
278955,Lambe,Sachin,d005,Development
279118,Ramamoorthy,Remko,d007,Sales
279009,Brookman,Taiji,d007,Sales
279018,Mellouli,Constantino,d005,Development
279029,Adachi,Christ,d005,Development
279134,Lorch,Manu,d007,Sales
279049,Roisin,Kamakshi,d007,Sales
279059,Azadmanesh,Mang,d005,Development
279143,Krohm,Marl,d005,Development
279187,Millington,Karsten,d007,Sales
279093,Farrag,Turgut,d007,Sales
279201,Stiles,Udo,d005,Development
279207,Birch,Zorica,d005,Development
279216,Kamber,Debaprosad,d005,Development
279288,Masand,Patricio,d007,Sales
279226,Gopalakrishnan,Isaac,d007,Sales
279300,Bondorf,Tomokazu,d005,Development
279404,Litvinov,Gladys,d007,Sales
279308,Kopetz,Ziva,d005,Development
279316,Chinin,Foong,d005,Development
279332,Yeung,Niteen,d005,Development
279336,Bonifati,Moss,d005,Development
279338,Hiltgen,Sreekrishna,d007,Sales
279343,Munawer,Mayuko,d005,Development
279422,Perfilyeva,Mizuhito,d005,Development
279433,Billawala,Tetsurou,d007,Sales
279386,Verspoor,Parto,d007,Sales
279435,Wilharm,Mayumi,d005,Development
279397,Karcich,Elvis,d007,Sales
279436,Setiz,Fun,d005,Development
279440,Hebden,Shin,d007,Sales
279451,Qiwen,Pasqua,d007,Sales
279468,Kornyak,Weiwu,d007,Sales
279553,Brlek,Elzbieta,d007,Sales
279478,Zyda,Steve,d007,Sales
279480,Kilgour,Yucel,d005,Development
279484,Famili,Yunming,d007,Sales
279594,Ponthieu,Alexius,d007,Sales
279487,Fasbender,Dietrich,d005,Development
279488,Vandervoorde,Aleksandar,d005,Development
279504,Thibadeau,Olivera,d005,Development
279618,Cannata,Eben,d005,Development
279620,Erbe,Suzette,d005,Development
279506,Selvestrel,Shih,d007,Sales
279510,Munck,Makato,d007,Sales
279642,Besancenot,Feipei,d005,Development
279643,Massonet,Kiam,d007,Sales
279511,Rahier,Tsuneo,d005,Development
279514,Heyers,Fumiko,d005,Development
279518,Ellozy,Werner,d007,Sales
279661,Bach,Xiadong,d007,Sales
279519,Neimat,Trygve,d005,Development
279534,Frijda,Syozo,d005,Development
279535,Sullins,Domenico,d005,Development
279541,Felder,Tsutomu,d007,Sales
279829,Stille,Iara,d007,Sales
279689,McDermid,Martins,d005,Development
279703,Makrucki,Kirk,d005,Development
279704,Kirkerud,Boutros,d005,Development
279831,Conte,Sajjan,d005,Development
279707,Broder,Makato,d005,Development
279832,Vural,Kristen,d005,Development
279874,Wrigley,Leszek,d005,Development
279732,Imataki,Sedat,d007,Sales
279742,Woycyznski,Navid,d005,Development
279753,Georg,Gio,d005,Development
279763,Lipner,Marke,d005,Development
279894,Masand,Sudharsan,d007,Sales
279770,Brickell,Chenyi,d007,Sales
279772,Strooper,Masali,d005,Development
279776,Moehrke,Mohammed,d007,Sales
279910,Snyers,Yongmin,d005,Development
279784,Quittner,Ronnie,d005,Development
279785,Desikan,Hatsukazu,d005,Development
279915,Rijsenbrij,Angus,d005,Development
280118,Khasidashvili,Constantino,d005,Development
279808,Dolinsky,Tooru,d005,Development
279972,Gecsei,Jianhua,d007,Sales
279984,Nergos,Kokou,d005,Development
280126,Danecki,Arie,d005,Development
279996,Lampe,Zejun,d005,Development
279997,Burnard,Heeju,d007,Sales
280127,Hammerschmidt,Arnd,d005,Development
280010,Awdeh,Arnould,d007,Sales
280137,Ruther,Cullen,d005,Development
280169,Sherertz,Aimee,d005,Development
280050,Gewali,Fay,d005,Development
280177,Keohane,Youpyo,d005,Development
280062,Condotta,Sashi,d007,Sales
280187,Ducloy,Dipankar,d005,Development
280088,Llado,Iara,d007,Sales
280103,Ecklund,Nirmal,d005,Development
280106,Koyama,Duke,d005,Development
280197,Fordan,Panayotis,d005,Development
280255,Roccetti,Richara,d007,Sales
280257,Straney,Sudhanshu,d005,Development
280199,Pelz,Aruna,d005,Development
280271,Papastamatiou,Yucel,d007,Sales
